FIPS10, County Name , City or Township Name ," Total Population, 2018 "," Population in Households, 2018 "," Population in Group Quarters, 2018 "," Households, 2018 "," Persons per Household, 2018 "
2706533776,Kanabec,Kroschel township, 213 , 213 , -   , 89 ,2.39
2706544044,Kanabec,Mora city," 3,598 "," 3,368 ", 230 ," 1,542 ",2.18
2706548166,Kanabec,Ogilvie city, 358 , 358 , -   , 158 ,2.27
2706550002,Kanabec,Peace township, 919 , 919 , -   , 393 ,2.34
2706551874,Kanabec,Pomroy township, 424 , 424 , -   , 160 ,2.65
2706552756,Kanabec,Quamba city, 116 , 116 , -   , 40 ,2.90
2706561348,Kanabec,South Fork township, 791 , 791 , -   , 287 ,2.76
2706569988,Kanabec,Whited township, 938 , 934 , 4 , 362 ,2.58
2706701990,Kandiyohi,Arctander township, 368 , 368 , -   , 145 ,2.54
2706702692,Kandiyohi,Atwater city," 1,127 "," 1,104 ", 23 , 468 ,2.36
2706706490,Kandiyohi,Blomkest city, 149 , 149 , -   , 66 ,2.26
2706708614,Kandiyohi,Burbank township, 563 , 563 , -   , 205 ,2.75
2706712538,Kandiyohi,Colfax township, 577 , 577 , -   , 239 ,2.41
2706716336,Kandiyohi,Dovre township," 2,131 "," 2,128 ", 3 , 797 ,2.67
2706717702,Kandiyohi,East Lake Lillian township, 182 , 182 , -   , 77 ,2.36
2706718242,Kandiyohi,Edwards township, 231 , 228 , 3 , 88 ,2.59
2706720150,Kandiyohi,Fahlun township, 333 , 333 , -   , 138 ,2.41
2706723390,Kandiyohi,Gennessee township, 411 , 411 , -   , 174 ,2.36
2706725694,Kandiyohi,Green Lake township," 1,593 "," 1,586 ", 7 , 639 ,2.48
2706727314,Kandiyohi,Harrison township, 578 , 578 , -   , 257 ,2.25
2706729600,Kandiyohi,Holland township, 340 , 340 , -   , 115 ,2.96
2706731292,Kandiyohi,Irving township, 913 , 913 , -   , 380 ,2.40
2706732372,Kandiyohi,Kandiyohi city, 477 , 474 , 3 , 199 ,2.38
2706732390,Kandiyohi,Kandiyohi township, 636 , 631 , 5 , 244 ,2.59
2706734064,Kandiyohi,Lake Andrew township, 974 , 974 , -   , 406 ,2.40
2706734226,Kandiyohi,Lake Elizabeth township, 219 , 219 , -   , 90 ,2.43
2706734676,Kandiyohi,Lake Lillian city, 229 , 228 , 1 , 118 ,1.93
2706734694,Kandiyohi,Lake Lillian township, 177 , 177 , -   , 71 ,2.49
2706739662,Kandiyohi,Mamre township, 388 , 388 , -   , 136 ,2.85
2706745682,Kandiyohi,New London city," 1,390 "," 1,329 ", 61 , 585 ,2.27
2706745700,Kandiyohi,New London township," 3,003 "," 2,999 ", 4 ," 1,231 ",2.44
2706747464,Kandiyohi,Norway Lake township, 267 , 267 , -   , 119 ,2.24
2706750344,Kandiyohi,Pennock city, 513 , 513 , -   , 176 ,2.91
2706752558,Kandiyohi,Prinsburg city, 501 , 501 , -   , 210 ,2.39
2706753296,Kandiyohi,Raymond city, 761 , 761 , -   , 309 ,2.46
2706753710,Kandiyohi,Regal city, 33 , 33 , -   , 19 ,1.74
2706755708,Kandiyohi,Roseland township, 363 , 363 , -   , 147 ,2.47
2706755834,Kandiyohi,Roseville township, 636 , 636 , -   , 240 ,2.65
2706757076,Kandiyohi,St. Johns township, 403 , 403 , -   , 150 ,2.69
2706761690,Kandiyohi,Spicer city," 1,217 "," 1,196 ", 21 , 547 ,2.19
2706763454,Kandiyohi,Sunburg city, 98 , 98 , -   , 46 ,2.13
2706770078,Kandiyohi,Whitefield township, 524 , 524 , -   , 192 ,2.73
2706770420,Kandiyohi,Willmar city," 20,096 "," 19,184 ", 912 ," 7,870 ",2.44
2706770438,Kandiyohi,Willmar township, 523 , 513 , 10 , 195 ,2.63
2706902386,Kittson,Arveson township, 95 , 95 , -   , 35 ,2.71
2706909676,Kittson,Cannon township, 12 , 12 , -   , 7 ,1.71
2706909874,Kittson,Caribou township, 40 , 40 , -   , 14 ,2.86
2706912340,Kittson,Clow township, 42 , 42 , -   , 15 ,2.80
2706914950,Kittson,Davis township, 25 , 25 , -   , 13 ,1.92
2706915382,Kittson,Deerwood township, 151 , 151 , -   , 62 ,2.44
2706916030,Kittson,Donaldson city, 36 , 36 , -   , 15 ,2.40
2706925370,Kittson,Granville township, 74 , 74 , -   , 31 ,2.39
2706926576,Kittson,Hallock city, 927 , 861 , 66 , 437 ,1.97
2706926594,Kittson,Hallock township, 97 , 97 , -   , 34 ,2.85
2706926612,Kittson,Halma city, 48 , 48 , -   , 21 ,2.29
2706926846,Kittson,Hampden township, 39 , 39 , -   , 17 ,2.29
2706928070,Kittson,Hazelton township, 99 , 99 , -   , 36 ,2.75
2706929078,Kittson,Hill township, 21 , 21 , -   , 7 ,3.00
2706930446,Kittson,Humboldt city, 39 , 39 , -   , 18 ,2.17
2706932228,Kittson,Jupiter township, 92 , 92 , -   , 39 ,2.36
2706932444,Kittson,Karlstad city, 753 , 707 , 46 , 335 ,2.11
2706932732,Kittson,Kennedy city, 165 , 165 , -   , 79 ,2.09
2706934136,Kittson,Lake Bronson city, 215 , 215 , -   , 105 ,2.05
2706935378,Kittson,Lancaster city, 330 , 330 , -   , 164 ,2.01
2706947410,Kittson,Norway township, 95 , 95 , -   , 41 ,2.32
2706950074,Kittson,Pelan township, 42 , 42 , -   , 18 ,2.33
2706950452,Kittson,Percy township, 23 , 23 , -   , 16 ,1.44
2706952072,Kittson,Poppleton township, 110 , 110 , -   , 46 ,2.39
2706954196,Kittson,Richardville township, 94 , 94 , -   , 37 ,2.54
2706957112,Kittson,St. Joseph township, 59 , 59 , -   , 26 ,2.27
2706958144,Kittson,St. Vincent city, 51 , 51 , -   , 24 ,2.13
2706958162,Kittson,St. Vincent township, 48 , 48 , -   , 22 ,2.18
2706960646,Kittson,Skane township, 47 , 47 , -   , 20 ,2.35
2706961456,Kittson,South Red River township, 22 , 22 , -   , 7 ,3.14
2706961744,Kittson,Spring Brook township, 37 , 37 , -   , 17 ,2.18
2706963652,Kittson,Svea township, 45 , 45 , -   , 19 ,2.37
2706964336,Kittson,Tegner township, 39 , 39 , -   , 19 ,2.05
2706964354,Kittson,Teien township, 55 , 55 , -   , 26 ,2.12
2706964642,Kittson,Thompson township, 143 , 143 , -   , 70 ,2.04
2706999935,Kittson,Kittson Co. Unorganized, 50 , 50 , -   , 20 ,2.50
2707105680,Koochiching,Big Falls city, 210 , 210 , -   , 124 ,1.69
2707131040,Koochiching,International Falls city," 6,138 "," 5,964 ", 174 ," 2,865 ",2.08
2707137592,Koochiching,Littlefork city, 616 , 570 , 46 , 264 ,2.16
2707143540,Koochiching,Mizpah city, 53 , 53 , -   , 28 ,1.89
2707147122,Koochiching,Northome city, 176 , 172 , 4 , 85 ,2.02
2707153134,Koochiching,Ranier city, 587 , 570 , 17 , 295 ,1.93
2707199936,Koochiching,Koochiching Co. Unorganized," 4,850 "," 4,838 ", 12 ," 2,162 ",2.24
2707300352,Lac qui Parle,Agassiz township, 93 , 93 , -   , 36 ,2.58
2707302062,Lac qui Parle,Arena township, 114 , 114 , -   , 54 ,2.11
2707302800,Lac qui Parle,Augusta township, 91 , 91 , -   , 42 ,2.17
2707304060,Lac qui Parle,Baxter township, 179 , 179 , -   , 69 ,2.59
2707304960,Lac qui Parle,Bellingham city, 150 , 150 , -   , 77 ,1.95
2707307138,Lac qui Parle,Boyd city, 155 , 155 , -   , 82 ,1.89
2707309550,Lac qui Parle,Camp Release township, 292 , 292 , -   , 123 ,2.37
2707310774,Lac qui Parle,Cerro Gordo township, 178 , 178 , -   , 72 ,2.47
2707314968,Lac qui Parle,Dawson city," 1,455 "," 1,389 ", 66 , 673 ,2.06
2707322616,Lac qui Parle,Freeland township, 91 , 91 , -   , 38 ,2.39
2707323138,Lac qui Parle,Garfield township, 132 , 132 , -   , 55 ,2.40
2707326774,Lac qui Parle,Hamlin township, 156 , 156 , -   , 68 ,2.29
2707327044,Lac qui Parle,Hantho township, 91 , 91 , -   , 40 ,2.28
2707333848,Lac qui Parle,Lac qui Parle township, 160 , 160 , -   , 67 ,2.39
2707334946,Lac qui Parle,Lake Shore township, 175 , 175 , -   , 80 ,2.19
2707338258,Lac qui Parle,Louisburg city, 37 , 37 , -   , 15 ,2.47
2707339266,Lac qui Parle,Madison city," 1,459 "," 1,372 ", 87 , 724 ,1.90
2707339284,Lac qui Parle,Madison township, 206 , 206 , -   , 87 ,2.37
2707339788,Lac qui Parle,Manfred township, 93 , 93 , -   , 38 ,2.45
2707340526,Lac qui Parle,Marietta city, 143 , 143 , -   , 76 ,1.88
2707341084,Lac qui Parle,Maxwell township, 159 , 159 , -   , 64 ,2.48
2707341516,Lac qui Parle,Mehurin township, 65 , 65 , -   , 29 ,2.24
2707345016,Lac qui Parle,Nassau city, 56 , 56 , -   , 29 ,1.93
2707350524,Lac qui Parle,Perry township, 89 , 89 , -   , 41 ,2.17
2707352702,Lac qui Parle,Providence township, 154 , 154 , -   , 61 ,2.52
2707354646,Lac qui Parle,Riverside township, 293 , 293 , -   , 115 ,2.55
2707364408,Lac qui Parle,Ten Mile Lake township, 130 , 130 , -   , 60 ,2.17
2707367882,Lac qui Parle,Walter township, 125 , 125 , -   , 52 ,2.40
2707372058,Lac qui Parle,Yellow Bank township, 141 , 141 , -   , 57 ,2.47
2707504456,Lake,Beaver Bay city, 180 , 180 , -   , 86 ,2.09
2707504474,Lake,Beaver Bay township, 482 , 482 , -   , 223 ,2.16
2707514194,Lake,Crystal Bay township, 452 , 436 , 16 , 213 ,2.05
2707520456,Lake,Fall Lake township, 517 , 516 , 1 , 272 ,1.90
2707560250,Lake,Silver Bay city," 1,823 "," 1,747 ", 76 , 839 ,2.08
2707560304,Lake,Silver Creek township," 1,088 "," 1,088 ", -   , 495 ,2.20
2707562995,Lake,Stony River township, 157 , 157 , -   , 83 ,1.89
2707565956,Lake,Two Harbors city," 3,638 "," 3,511 ", 127 ," 1,652 ",2.13
2707599938,Lake,Lake Co. Unorganized," 2,253 "," 2,253 ", -   , 989 ,2.28
2707704024,Lake of the Woods,Baudette city," 1,069 "," 1,023 ", 46 , 486 ,2.10
2707755438,Lake of the Woods,Roosevelt city (part), 7 , 7 , -   , 3 ,2.33
2707770402,Lake of the Woods,Williams city, 177 , 177 , -   , 83 ,2.13
2707799939,Lake of the Woods,Lake of the Woods Co. Unorg.," 2,548 "," 2,541 ", 7 ," 1,157 ",2.20
2707911872,Le Sueur,Cleveland city, 735 , 735 , -   , 287 ,2.56
2707911890,Le Sueur,Cleveland township, 691 , 686 , 5 , 277 ,2.48
2707913204,Le Sueur,Cordova township, 466 , 466 , -   , 183 ,2.55
2707915760,Le Sueur,Derrynane township, 504 , 504 , -   , 210 ,2.40
2707919160,Le Sueur,Elysian city (part), 710 , 706 , 4 , 300 ,2.35
2707919178,Le Sueur,Elysian township," 1,047 "," 1,047 ", -   , 433 ,2.42
2707928214,Le Sueur,Heidelberg city, 127 , 127 , -   , 42 ,3.02
2707932462,Le Sueur,Kasota city, 679 , 679 , -   , 299 ,2.27
2707932480,Le Sueur,Kasota township," 1,602 "," 1,602 ", -   , 620 ,2.58
2707933110,Le Sueur,Kilkenny city, 136 , 136 , -   , 53 ,2.57
2707933128,Le Sueur,Kilkenny township, 429 , 429 , -   , 180 ,2.38
2707935468,Le Sueur,Lanesburgh township," 2,039 "," 2,039 ", -   , 692 ,2.95
2707936134,Le Sueur,Le Center city," 2,524 "," 2,467 ", 57 , 931 ,2.65
2707936746,Le Sueur,Le Sueur city (part)," 4,082 "," 3,982 ", 100 ," 1,669 ",2.39
2707936872,Le Sueur,Lexington township, 706 , 706 , -   , 272 ,2.60
2707939878,Le Sueur,Mankato city (part), 4 , 4 , -   , 1 ,4.00
2707943738,Le Sueur,Montgomery city," 3,079 "," 3,072 ", 7 ," 1,252 ",2.45
2707943756,Le Sueur,Montgomery township, 692 , 673 , 19 , 256 ,2.63
2707945808,Le Sueur,New Prague city (part)," 3,378 "," 3,378 ", -   ," 1,251 ",2.70
2707949174,Le Sueur,Ottawa township, 272 , 272 , -   , 114 ,2.39
2707959386,Le Sueur,Sharon township, 621 , 621 , -   , 239 ,2.60
2707966100,Le Sueur,Tyrone township, 568 , 568 , -   , 219 ,2.59
2707968350,Le Sueur,Washington township, 731 , 731 , -   , 321 ,2.28
2707968584,Le Sueur,Waterville city," 1,894 "," 1,815 ", 79 , 803 ,2.26
2707968602,Le Sueur,Waterville township, 716 , 716 , -   , 273 ,2.62
2708101180,Lincoln,Alta Vista township, 170 , 170 , -   , 75 ,2.27
2708101972,Lincoln,Arco city, 75 , 75 , -   , 37 ,2.03
2708102476,Lincoln,Ash Lake township, 138 , 138 , -   , 63 ,2.19
2708115940,Lincoln,Diamond Lake township, 186 , 186 , -   , 73 ,2.55
2708116372,Lincoln,Drammen township, 119 , 119 , -   , 48 ,2.48
2708127026,Lincoln,Hansonville township, 84 , 84 , -   , 39 ,2.15
2708128430,Lincoln,Hendricks city, 709 , 652 , 57 , 328 ,1.99
2708128448,Lincoln,Hendricks township, 190 , 190 , -   , 74 ,2.57
2708130104,Lincoln,Hope township, 269 , 269 , -   , 111 ,2.42
2708131526,Lincoln,Ivanhoe city, 546 , 521 , 25 , 264 ,1.97
2708134100,Lincoln,Lake Benton city, 672 , 672 , -   , 335 ,2.01
2708134118,Lincoln,Lake Benton township, 232 , 232 , -   , 93 ,2.49
2708135054,Lincoln,Lake Stay township, 143 , 143 , -   , 54 ,2.65
2708137106,Lincoln,Limestone township, 127 , 127 , -   , 51 ,2.49
2708140436,Lincoln,Marble township, 154 , 154 , -   , 61 ,2.52
2708140760,Lincoln,Marshfield township, 224 , 224 , -   , 83 ,2.70
2708156158,Lincoln,Royal township, 182 , 182 , -   , 81 ,2.25
2708159377,Lincoln,Shaokatan township, 159 , 159 , -   , 64 ,2.48
2708166046,Lincoln,Tyler city," 1,119 "," 1,067 ", 52 , 515 ,2.07
2708166730,Lincoln,Verdi township, 181 , 181 , -   , 71 ,2.55
2708301432,Lyon,Amiret township, 231 , 231 , -   , 89 ,2.60
2708303250,Lyon,Balaton city, 630 , 616 , 14 , 269 ,2.29
2708311926,Lyon,Clifton township, 243 , 243 , -   , 87 ,2.79
2708313078,Lyon,Coon Creek township, 236 , 236 , -   , 92 ,2.57
2708313564,Lyon,Cottonwood city," 1,237 "," 1,229 ", 8 , 521 ,2.36
2708314392,Lyon,Custer township, 185 , 185 , -   , 77 ,2.40
2708318332,Lyon,Eidsvold township, 223 , 223 , -   , 78 ,2.86
2708320384,Lyon,Fairview township, 364 , 364 , -   , 145 ,2.51
2708321410,Lyon,Florence city, 39 , 39 , -   , 14 ,2.79
2708323228,Lyon,Garvin city, 135 , 135 , -   , 54 ,2.50
2708323660,Lyon,Ghent city, 363 , 363 , -   , 152 ,2.39
2708325154,Lyon,Grandview township, 298 , 298 , -   , 103 ,2.89
2708331400,Lyon,Island Lake township, 164 , 164 , -   , 68 ,2.41
2708334712,Lyon,Lake Marshall township, 562 , 562 , -   , 202 ,2.78
2708338438,Lyon,Lucas township, 239 , 239 , -   , 92 ,2.60
2708338708,Lyon,Lynd city, 464 , 464 , -   , 169 ,2.75
2708338726,Lyon,Lynd township, 413 , 413 , -   , 155 ,2.66
2708338834,Lyon,Lyons township, 189 , 189 , -   , 75 ,2.52
2708340688,Lyon,Marshall city," 13,783 "," 13,039 ", 744 ," 5,572 ",2.34
2708343126,Lyon,Minneota city," 1,382 "," 1,321 ", 61 , 582 ,2.27
2708343666,Lyon,Monroe township, 185 , 185 , -   , 78 ,2.37
2708346564,Lyon,Nordland township, 216 , 216 , -   , 78 ,2.77
2708355042,Lyon,Rock Lake township, 260 , 260 , -   , 106 ,2.45
2708356428,Lyon,Russell city, 329 , 329 , -   , 156 ,2.11
2708359440,Lyon,Shelburne township, 162 , 162 , -   , 64 ,2.53
2708361042,Lyon,Sodus township, 278 , 278 , -   , 97 ,2.87
2708362392,Lyon,Stanley township, 211 , 211 , -   , 80 ,2.64
2708364264,Lyon,Taunton city, 127 , 127 , -   , 64 ,1.98
2708365308,Lyon,Tracy city," 2,123 "," 2,057 ", 66 , 866 ,2.38
2708366496,Lyon,Vallers township, 198 , 198 , -   , 78 ,2.54
2708369412,Lyon,Westerheim township, 231 , 231 , -   , 88 ,2.63
2708500136,McLeod,Acoma township," 1,121 "," 1,117 ", 4 , 425 ,2.63
2708505338,McLeod,Bergen township, 945 , 945 , -   , 349 ,2.71
2708506112,McLeod,Biscay city, 103 , 103 , -   , 40 ,2.58
2708508254,McLeod,Brownton city, 717 , 717 , -   , 304 ,2.36
2708512610,McLeod,Collins township, 437 , 437 , -   , 173 ,2.53
2708523948,McLeod,Glencoe city," 5,520 "," 5,378 ", 142 ," 2,230 ",2.41
2708523966,McLeod,Glencoe township, 471 , 471 , -   , 195 ,2.42
2708526540,McLeod,Hale township, 910 , 910 , -   , 356 ,2.56
2708527494,McLeod,Hassan Valley township, 653 , 653 , -   , 242 ,2.70
2708528304,McLeod,Helen township, 818 , 818 , -   , 304 ,2.69
2708530644,McLeod,Hutchinson city," 14,260 "," 13,995 ", 265 ," 6,165 ",2.27
2708530662,McLeod,Hutchinson township," 1,209 "," 1,209 ", -   , 442 ,2.74
2708536728,McLeod,Lester Prairie city," 1,705 "," 1,705 ", -   , 655 ,2.60
2708538798,McLeod,Lynn township, 524 , 524 , -   , 211 ,2.48
2708550308,McLeod,Penn township, 313 , 313 , -   , 121 ,2.59
2708551460,McLeod,Plato city, 302 , 302 , -   , 135 ,2.24
2708554322,McLeod,Rich Valley township, 662 , 662 , -   , 260 ,2.55
2708556032,McLeod,Round Grove township, 225 , 225 , -   , 101 ,2.23
2708560376,McLeod,Silver Lake city, 802 , 802 , -   , 345 ,2.32
2708562788,McLeod,Stewart city, 544 , 544 , -   , 229 ,2.38
2708563436,McLeod,Sumter township, 507 , 507 , -   , 185 ,2.74
2708571086,McLeod,Winsted city," 2,289 "," 2,218 ", 71 , 944 ,2.35
2708571104,McLeod,Winsted township, 922 , 922 , -   , 346 ,2.66
2708704366,Mahnomen,Beaulieu township, 103 , 103 , -   , 39 ,2.64
2708704672,Mahnomen,Bejou city, 93 , 93 , -   , 38 ,2.45
2708704690,Mahnomen,Bejou township, 79 , 79 , -   , 32 ,2.47
2708711314,Mahnomen,Chief township, 94 , 94 , -   , 38 ,2.47
2708712250,Mahnomen,Clover township, 137 , 137 , -   , 47 ,2.91
2708725946,Mahnomen,Gregory township, 68 , 68 , -   , 29 ,2.34
2708728232,Mahnomen,Heier township, 138 , 138 , -   , 54 ,2.56
2708731418,Mahnomen,Island Lake township, 245 , 245 , -   , 98 ,2.50
2708733956,Mahnomen,La Garde township, 171 , 144 , 27 , 55 ,2.62
2708734424,Mahnomen,Lake Grove township, 192 , 192 , -   , 70 ,2.74
2708737530,Mahnomen,Little Elbow township, 263 , 263 , -   , 100 ,2.63
2708739392,Mahnomen,Mahnomen city," 1,228 "," 1,180 ", 48 , 517 ,2.28
2708740742,Mahnomen,Marsh Creek township, 149 , 149 , -   , 44 ,3.39
2708747806,Mahnomen,Oakland township, 308 , 308 , -   , 109 ,2.83
2708750218,Mahnomen,Pembina township, 728 , 724 , 4 , 238 ,3.04
2708752054,Mahnomen,Popple Grove township, 140 , 140 , -   , 49 ,2.86
2708755618,Mahnomen,Rosedale township, 143 , 143 , -   , 54 ,2.65
2708765929,Mahnomen,Twin Lakes township, 840 , 840 , -   , 242 ,3.47
2708768674,Mahnomen,Waubun city, 407 , 407 , -   , 156 ,2.61
2708900388,Marshall,Agder township, 114 , 114 , -   , 40 ,2.85
2708901072,Marshall,Alma township, 75 , 75 , -   , 31 ,2.42
2708901252,Marshall,Alvarado city, 366 , 366 , -   , 139 ,2.63
2708902134,Marshall,Argyle city, 650 , 646 , 4 , 268 ,2.41
2708902764,Marshall,Augsburg township, 62 , 62 , -   , 25 ,2.48
2708905842,Marshall,Big Woods township, 37 , 37 , -   , 14 ,2.64
2708906535,Marshall,Bloomer township, 80 , 80 , -   , 27 ,2.96
2708907120,Marshall,Boxville township, 30 , 30 , -   , 12 ,2.50
2708910360,Marshall,Cedar township, 88 , 88 , -   , 35 ,2.51
2708912808,Marshall,Como township, 39 , 39 , -   , 20 ,1.95
2708912880,Marshall,Comstock township, 104 , 104 , -   , 48 ,2.17
2708916066,Marshall,Donnelly township, 13 , 13 , -   , 6 ,2.17
2708917414,Marshall,Eagle Point township, 11 , 11 , -   , 5 ,2.20
2708917756,Marshall,East Park township, 26 , 26 , -   , 11 ,2.36
2708917864,Marshall,East Valley township, 43 , 43 , -   , 20 ,2.15
2708917972,Marshall,Eckvoll township, 76 , 76 , -   , 28 ,2.71
2708919736,Marshall,Espelie township, 37 , 37 , -   , 16 ,2.31
2708920060,Marshall,Excel township, 325 , 325 , -   , 125 ,2.60
2708921500,Marshall,Foldahl township, 62 , 62 , -   , 33 ,1.88
2708921878,Marshall,Fork township, 8 , 8 , -   , 4 ,2.00
2708925046,Marshall,Grand Plain township, 54 , 54 , -   , 22 ,2.45
2708926216,Marshall,Grygla city, 229 , 229 , -   , 113 ,2.03
2708929870,Marshall,Holt city, 94 , 94 , -   , 38 ,2.47
2708929888,Marshall,Holt township, 121 , 121 , -   , 52 ,2.33
2708930572,Marshall,Huntly township, 90 , 90 , -   , 35 ,2.57
2708937142,Marshall,Lincoln township, 99 , 99 , -   , 44 ,2.25
2708937340,Marshall,Linsell township, 32 , 32 , -   , 14 ,2.29
2708938942,Marshall,McCrea township, 231 , 231 , -   , 98 ,2.36
2708940778,Marshall,Marsh Grove township, 134 , 134 , -   , 54 ,2.48
2708941912,Marshall,Middle River city, 309 , 309 , -   , 151 ,2.05
2708941930,Marshall,Middle River township, 76 , 72 , 4 , 32 ,2.25
2708944026,Marshall,Moose River township, 25 , 25 , -   , 12 ,2.08
2708944692,Marshall,Moylan township, 98 , 98 , -   , 39 ,2.51
2708944718,Marshall,Mud Lake Unorganized, -   , -   , -   , -   ,0.00
2708945142,Marshall,Nelson Park township, 123 , 123 , -   , 54 ,2.28
2708945520,Marshall,Newfolden city, 379 , 379 , -   , 160 ,2.37
2708945538,Marshall,New Folden township, 240 , 240 , -   , 91 ,2.64
2708945718,Marshall,New Maine township, 194 , 194 , -   , 76 ,2.55
2708945970,Marshall,New Solum township, 337 , 337 , -   , 127 ,2.65
2708947878,Marshall,Oak Park township, 128 , 128 , -   , 54 ,2.37
2708948976,Marshall,Oslo city, 302 , 302 , -   , 123 ,2.46
2708949696,Marshall,Parker township, 33 , 33 , -   , 13 ,2.54
2708955330,Marshall,Rollis township, 100 , 100 , -   , 47 ,2.13
2708960520,Marshall,Sinnott township, 19 , 19 , -   , 12 ,1.58
2708962266,Marshall,Spruce Valley township, 236 , 236 , -   , 92 ,2.57
2708962698,Marshall,Stephen city, 668 , 668 , -   , 313 ,2.13
2708963112,Marshall,Strandquist city, 77 , 77 , -   , 36 ,2.14
2708964138,Marshall,Tamarac township, 73 , 73 , -   , 34 ,2.15
2708964552,Marshall,Thief Lake township, 39 , 39 , -   , 19 ,2.05
2708966514,Marshall,Valley township, 142 , 142 , -   , 61 ,2.33
2708966676,Marshall,Vega township, 117 , 117 , -   , 51 ,2.29
2708966694,Marshall,Veldt township, 35 , 35 , -   , 17 ,2.06
2708967090,Marshall,Viking city, 99 , 99 , -   , 42 ,2.36
2708967108,Marshall,Viking township, 154 , 154 , -   , 65 ,2.37
2708968044,Marshall,Wanger township, 64 , 64 , -   , 26 ,2.46
2708968170,Marshall,Warren city," 1,596 "," 1,529 ", 67 , 701 ,2.18
2708968206,Marshall,Warrenton township, 89 , 89 , -   , 30 ,2.97
2708969772,Marshall,West Valley township, 149 , 149 , -   , 56 ,2.66
2708970096,Marshall,Whiteford township, 44 , 44 , -   , 18 ,2.44
2708971842,Marshall,Wright township, 109 , 109 , -   , 47 ,2.32
2709110378,Martin,Cedar township, 205 , 205 , -   , 87 ,2.36
2709110594,Martin,Center Creek township, 192 , 189 , 3 , 85 ,2.22
2709110792,Martin,Ceylon city, 338 , 338 , -   , 143 ,2.36
2709117180,Martin,Dunnell city, 163 , 163 , -   , 80 ,2.04
2709117522,Martin,East Chain township, 276 , 276 , -   , 109 ,2.53
2709118854,Martin,Elm Creek township, 174 , 174 , -   , 70 ,2.49
2709120330,Martin,Fairmont city," 10,307 "," 10,083 ", 224 ," 4,802 ",2.10
2709120348,Martin,Fairmont township, 297 , 297 , -   , 112 ,2.65
2709122256,Martin,Fox Lake township, 241 , 241 , -   , 107 ,2.25
